redcap_data_access_group_e,redcap_data_access_group_unlabelled,dag_id_e,place_name,postcode,country,lon,lat,ccg,postcode_start,city,imd_average_postcodes_new,tds_mean,w_me_imd,w_me_tds,w_har_tds,w_har_imd,w_med_imd,w_med_tds,prop_within_10_imd_ccg,prop_within_20_imd_ccg,prop_within_10_tds_ccg,prop_within_20_tds_ccg,nhs_region,all_people,ccg_name,updated_all_age_mid_2018,multiplication_factor,scotland_average_imd_rank,average_imd_rank,wales_average_imd_rank,wimd15,avg_wimd_2019,weighted_arith,w_imd,w_imd_centred,w_imd_centred_std_country,w_imd_centred_std_uk
Northern Lincolnshire and Goole NHSFT,northern_lincolnsh,RJL30,Diana,DN33 2BA,England,-0.0952845,53.54485440000001,E38000119,DN33,North East Lincolnshire,12231.977736549165,0.23967413152690167,12586.04615452085,0.11937948241005288,1.7017208800065935,581.9964559754818,10219.279069767455,-0.5781734517696969,0.29632994186046513,0.36955568364073776,0.10723235765838011,0.21749699278267842,North East and Yorkshire,159821.00000000003,NHS North East Lincolnshire CCG,159821,1.0012843323977547,NA,57,NA,24.18139337,NA,NA,24.18139337,2.4229068154189726,-0.5352299499234541,0.4447940067179722
Northern Lincolnshire and Goole NHSFT,northern_lincolnsh,RJL32,Scunthorpe General Hospital,DN15 7BH,England,-0.6672345,53.586747,E38000122,DN15,North Lincolnshire,15669.121495327103,-0.6429125230037384,15746.019660069514,-0.6678948326426907,-17.226801118423232,6019.209990658309,16116,-1.6082386580522876,0.10681055385019649,0.2009961420398218,0.07408358515581143,0.12839363137966867,North East and Yorkshire,172005,NHS North Lincolnshire CCG,172005,1.0272266880068799,NA,90,NA,24.18139337,NA,NA,24.18139337,2.4229068154189726,-0.5352299499234541,0.4447940067179722
Macclesfield District General Hospital,macclesfield_distr,RJN71,Macclesfield District General Hospital,SK10 3BL,England,-2.1416683,53.2621328,E38000056,SK10,Cheshire East,22887.13663663664,-2.1250295922432434,23264.36630609139,-2.2467542181138023,-4.583646324256934,17455.62786775731,25685,-2.9317536239391893,0.006740221280796281,0.03692983177723851,0.00354234360218813,0.03673446304446181,North West,197295.99999999997,NHS Eastern Cheshire CCG,197296,1.0143544605766461,NA,175,NA,19.07936392,NA,NA,19.07936392,-2.6791226345810273,0.5918290643371835,0.4500047532381201
Countess Of Chester Hospital,countess_of_cheste,RJR05,Countess Of Chester Hospital,CH2 1UL,England,-2.8972333,53.2098063,E38000196,CH2,Cheshire West and Chester,19410.048469387755,-1.4095136901696428,19593.85629542986,-1.4545088538679922,-0.003365146030153473,9400.488258142788,22227,-2.288509352548689,0.0686202514390245,0.1576528839853833,0.018591888694918013,0.0769531816842633,North West,234251,NHS West Cheshire CCG,234251,1.0300777007268778,NA,144,NA,23.24654306,NA,NA,23.24654306,1.4880565054189745,-0.3287177219570221,0.4457487773729498
King's College Hospital,kings_college_hosp,RJZ01,King's College Hospital,SE5 9RS,England,-0.0938548,51.4681404,E38000092,SE5,Lambeth,11381.474012474013,4.4785908912453225,11361.000684949637,4.503651209391457,19.980316006199185,9144.437717361785,10802,4.576766608181818,0,0.19188516670416794,0.47588778738104376,0.7304144110756687,London,325917,NHS Lambeth CCG,325917,1.075328454630039,NA,38,NA,20.19783606,NA,NA,20.19783606,-1.5606504945810258,0.3447540288164874,0.44886244803026065
Sherwood Forest Hospitals NHSFT,sherwood_forest_ho,RK5BC,King's Mill Hospital,NG17 4JL,England,-1.2345498,53.1357763,E38000103,NG17,Ashfield,11942.593949044585,-0.35547702151273886,12041.41752491348,-0.4046734237017314,-0.43349713987436184,2096.3938113010163,10289,-0.8286261093033708,0.16493974898886712,0.35965579785681523,0.039272609765250384,0.13375620230996957,Midlands,200715,NHS Mansfield and Ashfield CCG,200715,1.0461316349080598,NA,46,NA,22.00059652,NA,NA,22.00059652,0.24210996541897245,-0.0534830740672781,0.44702127328094493
University Hospital Plymouth,university_hospitac,RK950,Derriford Hospital,PL6 8DH,England,-4.116408,50.4166994,E38000230,PL6,Plymouth,16386.417871222075,-1.0334518857634691,16537.218276292137,-1.0478824945579135,-91.88915519735362,7836.803464365692,16438,-1.6447812480388693,0.062447188160974894,0.1259184188289752,0.025121235695599174,0.07773461687050492,South West,1194166,NHS Devon CCG,1194166,1.0532960761795893,NA,98,NA,19.73601668,NA,NA,19.73601668,-2.0224698745810272,0.4467718043487828,0.4493341081315703
University Hospitals Coventry and Warwickshire NHS Trust,university_hospitag,RKB01,University Hospital (Coventry),CV2 2DX,England,-1.4376872,52.4211586,E38000038,CV2,Coventry,15422.714712471994,0.4661742691411501,15397.1326457909,0.46715314096182764,-20.036173822864438,5155.589241138305,15430,-0.13966619748867243,0.10827953661655236,0.201277687017059,0.13370613198607642,0.2274479605226858,Midlands,473979,NHS Coventry and Rugby CCG,473979,1.1365448943134269,NA,81,NA,21.49988233,NA,NA,21.49988233,-0.2586042245810276,0.05712672286513938,0.44753265698593925
Whittington Health NHST,whittington_health,RKEQ4,The Whittington Hospital,N19 5NF,England,-0.138456,51.5669332,E38000088,N19,Islington,10256.572661870503,4.869506941764029,10324.47010799535,4.890487069943868,18.89853054918502,7889.522754221141,9162,5.155858931744726,0.04586763397307167,0.2538498568004007,0.553878545344919,0.7790349951618472,London,239142,NHS Islington CCG,239142,1.1601795027289266,NA,23,NA,23.8848606,NA,NA,23.8848606,2.1263740454189737,-0.4697246574261371,0.4450968581841446
The Royal Wolverhampton NHS Trust,the_royal_wolverha,RL403,New Cross Hospital,WV10 0QP,England,-2.0952623,52.5999433,E38000210,WV10,Wolverhampton,9800.898089171975,1.7156329857515924,9733.263462540586,1.7492251595302282,-5.457396508953232,4344.626742097513,6373,1.862591482394285,0.21343247685092395,0.5050747584879945,0.19951497174008898,0.37101455084779733,Midlands,262007.99999999997,NHS Wolverhampton CCG,262008,1.0502585481220186,NA,16,NA,23.38914701,NA,NA,23.38914701,1.6306604554189725,-0.36021951333078045,0.4456031347333877
Robert Jones & Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,robert_jones__agne,RL131,The Robert Jones And Agnes Hunt Orthopaedic Hospital,SY10 7AG,England,-3.0335905,52.88446709999999,E38000147,SY10,Shropshire,17857.037601626016,-1.5350261804695122,17964.94175004655,-1.5920025938892461,3.995820551252773,14380.039737916568,17031,-2.216224139119048,0.009068072609912815,0.04630400909420539,0.012831192079156173,0.04348493608903436,Midlands,320274,NHS Shropshire CCG,320274,1.0462060111913605,NA,117,NA,NA,NA,NA,NA,NA,NA,NA
Hereford Hospital,hereford_hospital,RLQ01,The County Hospital,HR1 2ER,England,-2.7058348,52.0574483,E38000078,HR1,Hereford,16331.2640625,-1.366539316190625,16435.68841871188,-1.331280892979518,-8.36441511991335,13131.008808883475,15438.434343434343,-1.8595707792772926,0.009314518986030947,0.07670716220561705,0.014148912397739227,0.07393297252516665,Midlands,192107,NHS Herefordshire CCG,192107,1.0470358682559666,NA,96,NA,18.47610543,NA,NA,18.47610543,-3.2823811245810255,0.7250913133592386,0.45062086631789017
George Eliot Hospital,george_eliot_hospi,RLT01,George Eliot Hospital,CV10 7DJ,England,-1.4760659,52.5118749,E38000195,CV10,Nuneaton & Bedworth,15429.069805194806,-0.9917790140487013,15531.019987611207,-1.0396012580313618,-9.331840797744176,8623.424606131453,14809,-1.7259292760880283,0.05336793651810793,0.15900911003599158,0.02045219100103596,0.07096322877617933,Midlands,193752,NHS Warwickshire North CCG,193752,1.034635224760501,NA,84,NA,20.79574674,NA,NA,20.79574674,-0.9627398145810275,0.21267313272979282,0.4482517967147985
North Staffordshire Combined Healthcare NHS Trust,north_staffordshir,RLY88,Harplands Hospital,ST4 6RR,England,-2.2098219,53.00080089999999,E38000175,ST4,Staffordshire,9629.736602052451,0.6938936185610034,9703.340256609641,0.7024248810109526,1.1533260577251967,3165.1097578026897,6256,0.9896680272188557,0.3056609642301711,0.5025660964230171,0.09942457231726283,0.29781104199066877,Midlands,264149,NHS Stoke on Trent CCG,264149,1.0270178849144636,NA,15,NA,22.01453151,NA,NA,22.01453151,0.2560449554189752,-0.05656136991936005,0.44700704135591146
Norfolk and Norwich University Hospital NHSFT,norfolk_and_norwic,RM102,Norfolk And Norwich University Hospital,NR4 7UY,England,1.2210669,52.6180858,E38000219,NR4,Norfolk,18854.407967032967,-1.756673306471154,18773.7854105212,-1.7717566112523042,-7.464616720491639,15159.841797031648,18338.906976744183,-2.30075396350635,0.01009271535331385,0.054739217998064034,0.011817652159152946,0.03387941040191945,East of England,235551,NHS South Norfolk CCG,235551,1.0154986290503372,NA,136,NA,19.33826483,NA,NA,19.33826483,-2.420221724581026,0.5346368024587689,0.44974033551394454
Salford Royal NHSFT,salford_royal_nhsf,RM301,Salford Royal,M6 8HD,England,-2.3238955,53.487482,E38000143,M6,Salford,9494.135572139303,1.406609427437811,9672.857382241924,1.2938165064467562,-10.740461250049556,1899.5700757907855,7273.757009345794,1.3698047860906508,0.2998337130716915,0.49357294609995167,0.17602475922593222,0.344889348659659,North West,254408.00000000003,NHS Salford CCG,254408,1.0875250605942728,NA,17,NA,24.55905509,NA,NA,24.55905509,2.800568535418975,-0.6186569567721071,0.4444082975580058
Bolton NHST,bolton_nhst,RMC01,Royal Bolton Hospital,BL4 0JR,England,-2.4300561,53.5524262,E38000016,BL4,Bolton,11921.454340473507,0.35942086487598646,11802.326421856596,0.42004473405925513,-3.1251985304784933,2583.7560597247366,8023,0.029255549071999724,0.2444162638283728,0.43242794071954505,0.13188167031569517,0.27319300831689464,North West,285371.99999999994,NHS Bolton CCG,285372,1.0310203550757624,NA,41,NA,27.12184553,NA,NA,27.12184553,5.363358975418976,-1.1847877671426719,0.4417908976590111
Tameside Hospital Integrated Care NHSFT,tameside_hospital,RMP01,Tameside General Hospital,OL6 9RW,England,-2.0715971,53.4930995,E38000182,OL6,Tameside,11248.100354191263,0.177579171540732,11367.504488657522,0.13618443431049782,-1.6305629036924831,3950.865018607159,9800,-0.4809740006354514,0.19281814796326668,0.38839367071557046,0.07580007448081327,0.20336827592764267,North West,258612.99999999997,NHS Tameside and Glossop CCG,258613,1.0245588596512079,NA,35,NA,28.66225794,NA,NA,28.66225794,6.903771385418974,-1.5250711209303398,0.44021766122757494
Norfolk and Suffolk NHS Foundation Trust,norfolk_and_suffol,RMY01,Wellbeing Norfolk & Waveney,NR6 5SJ,England,1.2500498,52.6602058,E38000218,NR6,Norfolk,16207.234463276836,-0.009029958108757055,16485.935182389323,-0.06332601740229386,-30.71974312753988,7750.029841944072,16743.100806451614,-0.3322417944056603,0.12568548190717382,0.2517459699021088,0.035995714216139875,0.16696050260556178,East of England,219070.99999999997,NHS Norwich CCG,219071,1.1448527067775263,NA,97,NA,25.04470645,NA,NA,25.04470645,3.2862198954189736,-0.7259393134186248,0.44391229765072876
Great Western NHS FT,great_western_nhs,RN325,The Great Western Hospital,SN3 6BB,England,-1.7274933,51.5384082,E38000181,SN3,Swindon,18993.045267489713,-0.6266425477064472,18729.80021293685,-0.6099630658310095,-9.530966963932096,8683.940327923376,20954,-1.4087809216296296,0.08929805555036703,0.1535713618618899,0.049409754001905226,0.14418999943963987,South West,228257.99999999997,NHS Swindon CCG,228258,1.065889011337953,NA,132,NA,15.93909569,NA,NA,15.93909569,-5.819390864581026,1.2855270624578716,0.4532119361664357
Hampshire Hospitals NHS Foundation Trust,hampshire_hospital,RN506,Basingstoke And North Hampshire Hospital,RG24 9NA,England,-1.1111343,51.2803791,E38000120,RG24,Hampshire,22968.293276108725,-1.5715765533490702,23197.46121557856,-1.6202681346958145,-2.4674714178205024,19489.86748967263,24963,-2.0029224240125787,0,0.007803366434255933,0.004235040026292931,0.03566448341432495,South East,223795,NHS North Hampshire CCG,223795,1.0507547479869475,NA,172,NA,15.10991099,NA,NA,15.10991099,-6.6485755645810265,1.4686973282865026,0.45405878962591245
Hampshire Hospitals NHS Foundation Trust,hampshire_hospital,RN541,Royal Hampshire County Hospital,SO22 5DG,England,-1.3292518,51.0617768,E38000198,SO22,Winchester,23661.762857142858,-1.9817289211451428,23753.409116994768,-1.9955023425866656,-7.905013769839523,20451.839301620766,25238,-2.5377220338181816,0,0.013699188045422065,0.005585195990951131,0.025867399264686824,South East,566879,NHS West Hampshire CCG,566879,1.0494300027028127,NA,181,NA,15.10991099,NA,NA,15.10991099,-6.6485755645810265,1.4686973282865026,0.45405878962591245
Dartford and Gravesham NHS Trust,dartford_and_grave,RN707,Darent Valley Hospital,DA2 8DA,England,0.258883,51.4352521,E38000043,DA2,Dartford,17030.83821656051,-0.3755785139477707,17143.52683954,-0.4169683085924211,-5.302929658558506,11675.2387261934,17150,-0.7889868956315798,0.02015048841661958,0.13504526441164394,0.04247984747905479,0.12000455286403604,South East,264478,"NHS Dartford, Gravesham and Swanley CCG",264478,1.075118191537364,NA,103,NA,18.82733515,NA,NA,18.82733515,-2.9311514045810263,0.6475032425960957,0.4502621523866598
The Dudley Group NHSFT,the_dudley_group_n,RNA01,Russells Hall Hospital,DY1 2HQ,England,-2.1184107,52.5022471,E38000046,DY1,Dudley,14837.269841269841,-0.1919979533343254,14775.725876807543,-0.19550858993002476,-1.7840212939711129,6679.090534995896,12919,-0.7315221580934075,0.1172741072141887,0.271863865143405,0.06013261963729328,0.1616393704561796,Midlands,320626.00000000006,NHS Dudley CCG,320626,1.0246097307661581,NA,77,NA,25.09735735,NA,NA,25.09735735,3.3388707954189734,-0.7375701109346868,0.443858524834118
North Cumbria Integrated Care NHSFT,north_cumbria_inte,RNNBE,Penrith Hospital,CA11 8HX,England,-2.7430129,54.65668609999999,E38000215,CA11,Eden,15099.182072829131,-1.2358682826984126,15423.694849252159,-1.3372371559433749,3.2298824982676515,7500.33362112617,15110,-1.9046593495251716,0.07222685308966233,0.1665476621109416,0.017199565921708633,0.0616988817765755,North East and Yorkshire,318631,NHS North Cumbria CCG,318631,0.6297827006471148,NA,86,NA,24.37352404,NA,NA,24.37352404,2.6150374854189735,-0.5776723947704623,0.44459778201368005
North Cumbria Integrated Care NHSFT,north_cumbria_inte,RNNCB,Cockermouth Community Hospital,CA13 9HT,England,-3.3584645,54.6671369,E38000215,CA13,Allerdale,15099.182072829131,-1.2358682826984126,15423.694849252159,-1.3372371559433749,3.2298824982676515,7500.33362112617,15110,-1.9046593495251716,0.07222685308966233,0.1665476621109416,0.017199565921708633,0.0616988817765755,North East and Yorkshire,318631,NHS North Cumbria CCG,318631,0.6297827006471148,NA,86,NA,NA,NA,NA,NA,NA,NA,NA
Kettering General Hospital NHSFT,kettering_general,RNQ51,Kettering General Hospital,NN16 8UZ,England,-0.7416706,52.4018398,E38000108,NN16,Kettering,18624.207489878543,-1.0218950879326922,18780.940717991405,-1.0722218942610664,-0.9536421319897272,9521.981252781503,21093,-1.933357243179402,0.05196097399187419,0.13212654675756044,0.03721160114912442,0.09985416460052969,Midlands,659823,NHS Nene CCG,659823,1.0727486152140302,NA,129,NA,20.03305897,NA,NA,20.03305897,-1.725427584581027,0.381153956815362,0.4490307362882434
Northampton General Hospital NHS Trust,northampton_genera,RNS01,Northampton General Hospital (Acute),NN1 5BD,England,-0.8842779,52.23613659999999,E38000108,NN1,Northampton,18624.207489878543,-1.0218950879326922,18780.940717991405,-1.0722218942610664,-0.9536421319897272,9521.981252781503,21093,-1.933357243179402,0.05196097399187419,0.13212654675756044,0.03721160114912442,0.09985416460052969,Midlands,659823,NHS Nene CCG,659823,1.0727486152140302,NA,129,NA,18.43194734,NA,NA,18.43194734,-3.3265392145810253,0.7348460146746205,0.45066596535466735
NIHR Team (Wessex),nihr_team_wessex,RNZ02,Salisbury District Hospital,SP2 8BJ,England,-1.7883697,51.0452592,E38000206,SP2,Wiltshire,21434.59571706684,-1.584755047890331,21558.075472258966,-1.5887165195202801,-0.9569115111925953,17989.886522354875,22452,-2.09234986136526,0.003983175542113164,0.028107290952288946,0.006059692429206274,0.033111739114741356,South West,498064,NHS Wiltshire CCG,498064,1.0575033812404322,NA,163,NA,NA,NA,NA,NA,NA,NA,NA
Doncaster and Bassetlaw Teaching Hospitals NHFT,doncaster_and_bass,RP5BA,Bassetlaw Hospital,S81 0BD,England,-1.1103379,53.3165473,E38000008,S81,Bassetlaw,14637.114361702128,-1.0000854560957446,14989.372602181407,-1.1009120382899356,-7.016401194047587,8054.835224910413,15204,-1.7430786505127471,0.07129883132647546,0.2066221879623969,0.020901446886933715,0.09249266810203521,North East and Yorkshire,116839,NHS Bassetlaw CCG,116839,1.0352285514296093,NA,79,NA,25.2215654,NA,NA,25.2215654,3.4630788454189734,-0.7650081733308645,0.44373167008530584
Doncaster and Bassetlaw Teaching Hospitals NHFT,doncaster_and_bass,RP5DR,Doncaster Royal Infirmary,DN2 5LT,England,-1.1095729,53.5308139,E38000044,DN2,Doncaster,11372.522494887526,0.2906617807453988,11250.789703771801,0.3275374000637364,-8.670367542041802,2209.82537235629,8886,0.23343845470270275,0.24047460003571405,0.40123081196552934,0.08453317107691087,0.2003756588911449,North East and Yorkshire,310542,NHS Doncaster CCG,310542,1.0269178113901363,NA,34,NA,25.2215654,NA,NA,25.2215654,3.4630788454189734,-0.7650081733308645,0.44373167008530584
Great Ormond Street Hospital,great_ormond_stree,RP401,Great Ormond Street Hospital,WC1N 3JH,England,-0.1207462,51.5218626,E38000027,WC1N,Camden,16465.98531375167,4.355710042695594,16088.619180531732,4.508217805498748,7.617352613705777,11723.505356659885,14838.499999999987,4.9320342024823525,0,0.16029463823761675,0.5123900552787082,0.6669888988735488,London,262226,NHS Camden CCG,262226,1.1901079250968967,NA,94,NA,19.77721526,NA,NA,19.77721526,-1.9812712945810276,0.43767087080483047,0.4492920316677878
Medway NHSFT,medway_nhsft,RPA02,Medway Maritime Hospital,ME7 5NY,England,0.5416722,51.3796444,E38000104,ME7,Medway,14322.577481840193,-0.19207946139588378,14386.083406270722,-0.22371284613484893,-1.465856311388565,6021.523095529999,12644.249999999998,-0.6670336802804878,0.08250449938429479,0.2237074926588993,0.041814909538694704,0.1279454390451833,South East,277855,NHS Medway CCG,277855,1.052780145874775,NA,73,NA,20.37208584,NA,NA,20.37208584,-1.3864007145810255,0.3062615451476734,0.44868448523257987
The Royal Marsden NHST,the_royal_marsden,RPY01,The Royal Marsden Hospital (London),SW3 6JJ,England,-0.1729471,51.49097889999999,E38000202,SW3,Kensington and Chelsea,15155.274580335732,3.9064391538141487,14757.283630771464,4.0453644086654705,1.042016666358894,8864.121718892668,14386.198275862067,4.407783160308271,0.05534889628829875,0.20373529064861776,0.45728050517605856,0.6294513650096626,London,226099.00000000003,NHS West London CCG,226099,1.0247463050503312,NA,78,NA,16.07952645,NA,NA,16.07952645,-5.6789601045810265,1.2545053375759285,0.45306851302449525
